Source,Target,Type,Id,Label,timeset,Weight
TU,PCG,Directed,2624,Midbrain,,0.000603
SCs,PP,Directed,2625,Hypothalamus,,0.000000
SCs,MGd,Directed,2626,Hypothalamus,,0.000000
SCs,MGv,Directed,2627,Hypothalamus,,0.000000
SCs,MGm,Directed,2628,Hypothalamus,,0.000000
SCs,LGd,Directed,2629,Hypothalamus,,0.000000
SCs,LP,Directed,2630,Hypothalamus,,0.000000
SCs,POL,Directed,2631,Hypothalamus,,0.000050
SCs,LGv,Directed,2632,Hypothalamus,,0.000000
SCs,SCs,Directed,2633,Hypothalamus,,0.000054
SCs,ICd,Directed,2634,Hypothalamus,,0.000789
SCs,ICe,Directed,2635,Hypothalamus,,0.000000
SCs,SCm,Directed,2636,Hypothalamus,,0.000031
SCs,APN,Directed,2637,Hypothalamus,,0.000513
SCs,MPT,Directed,2638,Hypothalamus,,0.000253
SCs,NOT,Directed,2639,Hypothalamus,,0.000000
SCs,CUN,Directed,2640,Hypothalamus,,0.000000
SCs,NLL,Directed,2641,Hypothalamus,,0.000052
ICc,MGv,Directed,2642,Hippocampal Formation,,0.000759
ICc,ICd,Directed,2643,Hippocampal Formation,,0.000000
ICc,ICe,Directed,2644,Hippocampal Formation,,0.008342
ICc,NLL,Directed,2645,Hippocampal Formation,,0.000000
ICc,SOC,Directed,2646,Hippocampal Formation,,0.000000
ICc,DCO,Directed,2647,Hippocampal Formation,,0.000000
ICc,VCO,Directed,2648,Hippocampal Formation,,0.000000
ICd,SPFp,Directed,2649,Hippocampal Formation,,0.001607
ICd,PP,Directed,2650,Hippocampal Formation,,0.000024
ICd,MGd,Directed,2651,Hippocampal Formation,,0.001548
ICd,MGv,Directed,2652,Hippocampal Formation,,0.002817
ICd,MGm,Directed,2653,Hippocampal Formation,,0.000000
ICd,POL,Directed,2654,Hippocampal Formation,,0.002854
ICd,ICc,Directed,2655,Hippocampal Formation,,0.000000
ICd,ICd,Directed,2656,Hippocampal Formation,,0.008116
ICd,ICe,Directed,2657,Hippocampal Formation,,0.000000
ICd,CUN,Directed,2658,Hippocampal Formation,,0.000000
ICd,NLL,Directed,2659,Hippocampal Formation,,0.000011
ICe,VPL,Directed,2660,Hippocampal Formation,,0.003283
ICe,SPFm,Directed,2661,Hippocampal Formation,,0.000000
ICe,SPFp,Directed,2662,Hippocampal Formation,,0.000000
ICe,SPA,Directed,2663,Hippocampal Formation,,0.000028
ICe,PP,Directed,2664,Hippocampal Formation,,0.000000
ICe,MGd,Directed,2665,Hippocampal Formation,,0.000000
ICe,MGv,Directed,2666,Hippocampal Formation,,0.000000
ICe,MGm,Directed,2667,Hippocampal Formation,,0.000000
ICe,LP,Directed,2668,Hippocampal Formation,,0.000236
ICe,PO,Directed,2669,Hippocampal Formation,,0.002292
ICe,POL,Directed,2670,Hippocampal Formation,,0.000000
ICe,PH,Directed,2671,Hippocampal Formation,,0.000687
ICe,SCs,Directed,2672,Hippocampal Formation,,0.000000
ICe,ICc,Directed,2673,Hippocampal Formation,,0.000000
ICe,ICd,Directed,2674,Hippocampal Formation,,0.000000
ICe,ICe,Directed,2675,Hippocampal Formation,,0.000000
ICe,RR,Directed,2676,Hippocampal Formation,,0.000000
ICe,MRN,Directed,2677,Hippocampal Formation,,0.000002
ICe,SCm,Directed,2678,Hippocampal Formation,,0.000000
ICe,PAG,Directed,2679,Hippocampal Formation,,0.000000
ICe,APN,Directed,2680,Hippocampal Formation,,0.000014
ICe,MPT,Directed,2681,Hippocampal Formation,,0.000000
ICe,NOT,Directed,2682,Hippocampal Formation,,0.000009
ICe,NPC,Directed,2683,Hippocampal Formation,,0.000005
ICe,CUN,Directed,2684,Hippocampal Formation,,0.000000
ICe,PPN,Directed,2685,Hippocampal Formation,,0.000000
ICe,NLL,Directed,2686,Hippocampal Formation,,0.000000
ICe,PB,Directed,2687,Hippocampal Formation,,0.000001
ICe,SOC,Directed,2688,Hippocampal Formation,,0.000000
ICe,PCG,Directed,2689,Hippocampal Formation,,0.000846
ICe,PG,Directed,2690,Hippocampal Formation,,0.000064
ICe,PRNc,Directed,2691,Hippocampal Formation,,0.001740
ICe,PRNr,Directed,2692,Hippocampal Formation,,0.000008
ICe,VCO,Directed,2693,Hippocampal Formation,,0.000142
ICe,MARN,Directed,2694,Hippocampal Formation,,0.001917
SNr,GPe,Directed,2695,Hypothalamus,,0.000069
SNr,GPi,Directed,2696,Hypothalamus,,0.000000
SNr,VAL,Directed,2697,Hypothalamus,,0.000432
SNr,VPMpc,Directed,2698,Hypothalamus,,0.000067
SNr,MGm,Directed,2699,Hypothalamus,,0.000887
SNr,POL,Directed,2700,Hypothalamus,,0.000365
SNr,STN,Directed,2701,Hypothalamus,,0.004442
SNr,VTA,Directed,2702,Hypothalamus,,0.000789
SNr,SUT,Directed,2703,Hypothalamus,,0.000000
SNr,V,Directed,2704,Hypothalamus,,0.001723
SNr,PARN,Directed,2705,Hypothalamus,,0.000730
VTA,AAA,Directed,2706,Midbrain,,0.003838
VTA,SI,Directed,2707,Midbrain,,0.000086
VTA,MA,Directed,2708,Midbrain,,0.000000
VTA,AD,Directed,2709,Midbrain,,0.000370
VTA,SMT,Directed,2710,Midbrain,,0.002510
VTA,RH,Directed,2711,Midbrain,,0.000669
VTA,DR,Directed,2712,Midbrain,,0.000113
RR,SPFm,Directed,2713,Hypothalamus,,0.001989
RR,SPA,Directed,2714,Hypothalamus,,0.000348
RR,IMD,Directed,2715,Hypothalamus,,0.001413
RR,SUM,Directed,2716,Hypothalamus,,0.003317
RR,LHA,Directed,2717,Hypothalamus,,0.022304
RR,PAG,Directed,2718,Hypothalamus,,0.048584
RR,CUN,Directed,2719,Hypothalamus,,0.000082
RR,CLI,Directed,2720,Hypothalamus,,0.000097
RR,DR,Directed,2721,Hypothalamus,,0.000001
RR,PB,Directed,2722,Hypothalamus,,0.009404
RR,PCG,Directed,2723,Hypothalamus,,0.009230
RR,RM,Directed,2724,Hypothalamus,,0.000359
MRN,VM,Directed,2725,Thalamus,,0.000042
MRN,SPFm,Directed,2726,Thalamus,,0.000083
MRN,SPFp,Directed,2727,Thalamus,,0.000747
MRN,SPA,Directed,2728,Thalamus,,0.000007
MRN,POL,Directed,2729,Thalamus,,0.000086
MRN,IMD,Directed,2730,Thalamus,,0.000126
MRN,MD,Directed,2731,Thalamus,,0.001594
MRN,RH,Directed,2732,Thalamus,,0.000009
MRN,CM,Directed,2733,Thalamus,,0.000452
MRN,PF,Directed,2734,Thalamus,,0.000102
MRN,PH,Directed,2735,Thalamus,,0.000025
MRN,LHA,Directed,2736,Thalamus,,0.003923
MRN,STN,Directed,2737,Thalamus,,0.000225
MRN,VTA,Directed,2738,Thalamus,,0.000025
MRN,SCm,Directed,2739,Thalamus,,0.000156
MRN,PAG,Directed,2740,Thalamus,,0.000002
MRN,MPT,Directed,2741,Thalamus,,0.000099
MRN,NPC,Directed,2742,Thalamus,,0.000621
MRN,PPN,Directed,2743,Thalamus,,0.000000
MRN,DR,Directed,2744,Thalamus,,0.000000
MRN,PB,Directed,2745,Thalamus,,0.000000
MRN,PCG,Directed,2746,Thalamus,,0.000000
MRN,PRNc,Directed,2747,Thalamus,,0.000000
MRN,SUT,Directed,2748,Thalamus,,0.000000
MRN,TRN,Directed,2749,Thalamus,,0.000139
MRN,V,Directed,2750,Thalamus,,0.000436
MRN,NI,Directed,2751,Thalamus,,0.000000
MRN,PRNr,Directed,2752,Thalamus,,0.000374
MRN,AMB,Directed,2753,Thalamus,,0.000056
MRN,GRN,Directed,2754,Thalamus,,0.000000
MRN,IRN,Directed,2755,Thalamus,,0.000000
MRN,LRN,Directed,2756,Thalamus,,0.000009
MRN,MARN,Directed,2757,Thalamus,,0.000000
MRN,MDRNv,Directed,2758,Thalamus,,0.000111
MRN,PARN,Directed,2759,Thalamus,,0.000215
MRN,PGRNd,Directed,2760,Thalamus,,0.000000
MRN,PGRNl,Directed,2761,Thalamus,,0.000000
MRN,PRP,Directed,2762,Thalamus,,0.000012
MRN,MV,Directed,2763,Thalamus,,0.000001
MRN,SUV,Directed,2764,Thalamus,,0.000054
MRN,RM,Directed,2765,Thalamus,,0.000000
SCm,VM,Directed,2766,Hypothalamus,,0.000018
SCm,SPFm,Directed,2767,Hypothalamus,,0.000000
SCm,SPFp,Directed,2768,Hypothalamus,,0.000000
SCm,SPA,Directed,2769,Hypothalamus,,0.000000
SCm,PP,Directed,2770,Hypothalamus,,0.000000
SCm,MGm,Directed,2771,Hypothalamus,,0.000000
SCm,LP,Directed,2772,Hypothalamus,,0.000000
SCm,PO,Directed,2773,Hypothalamus,,0.000057
SCm,POL,Directed,2774,Hypothalamus,,0.000000
SCm,IMD,Directed,2775,Hypothalamus,,0.000039
SCm,MD,Directed,2776,Hypothalamus,,0.000074
SCm,RH,Directed,2777,Hypothalamus,,0.000042
SCm,CM,Directed,2778,Hypothalamus,,0.000087
SCm,CL,Directed,2779,Hypothalamus,,0.000000
SCm,PF,Directed,2780,Hypothalamus,,0.000006
SCm,PH,Directed,2781,Hypothalamus,,0.000659
SCm,STN,Directed,2782,Hypothalamus,,0.000363
SCm,ICe,Directed,2783,Hypothalamus,,0.001828
SCm,VTA,Directed,2784,Hypothalamus,,0.000039
SCm,RR,Directed,2785,Hypothalamus,,0.000000
SCm,MRN,Directed,2786,Hypothalamus,,0.000000
SCm,SCm,Directed,2787,Hypothalamus,,0.000152
SCm,PAG,Directed,2788,Hypothalamus,,0.000000
SCm,APN,Directed,2789,Hypothalamus,,0.000000
SCm,MPT,Directed,2790,Hypothalamus,,0.000000
SCm,NOT,Directed,2791,Hypothalamus,,0.000000
SCm,NPC,Directed,2792,Hypothalamus,,0.000000
SCm,CUN,Directed,2793,Hypothalamus,,0.000000
SCm,RN,Directed,2794,Hypothalamus,,0.000019
SCm,SNc,Directed,2795,Hypothalamus,,0.000869
SCm,PPN,Directed,2796,Hypothalamus,,0.000000
SCm,DR,Directed,2797,Hypothalamus,,0.000000
SCm,NLL,Directed,2798,Hypothalamus,,0.000175
SCm,PB,Directed,2799,Hypothalamus,,0.000000
SCm,PCG,Directed,2800,Hypothalamus,,0.000132
SCm,PRNc,Directed,2801,Hypothalamus,,0.000000
SCm,SUT,Directed,2802,Hypothalamus,,0.000042
SCm,TRN,Directed,2803,Hypothalamus,,0.000027
SCm,CS,Directed,2804,Hypothalamus,,0.000413
SCm,PRNr,Directed,2805,Hypothalamus,,0.000000
SCm,MARN,Directed,2806,Hypothalamus,,0.000000
SCm,PGRNl,Directed,2807,Hypothalamus,,0.000283
SCm,RM,Directed,2808,Hypothalamus,,0.000000
PAG,NDB,Directed,2809,Thalamus,,0.000166
PAG,SPFm,Directed,2810,Thalamus,,0.000000
PAG,SPA,Directed,2811,Thalamus,,0.000003
PAG,IMD,Directed,2812,Thalamus,,0.000167
PAG,PVT,Directed,2813,Thalamus,,0.000035
PAG,RE,Directed,2814,Thalamus,,0.000587
PAG,LH,Directed,2815,Thalamus,,0.000172
PAG,DMH,Directed,2816,Thalamus,,0.000007
PAG,AHN,Directed,2817,Thalamus,,0.001910
PAG,SUM,Directed,2818,Thalamus,,0.000028
PAG,PH,Directed,2819,Thalamus,,0.000000
PAG,LHA,Directed,2820,Thalamus,,0.000000
PAG,LPO,Directed,2821,Thalamus,,0.000906
PAG,ICe,Directed,2822,Thalamus,,0.000048
PAG,VTA,Directed,2823,Thalamus,,0.000028
PAG,RR,Directed,2824,Thalamus,,0.000000
PAG,MRN,Directed,2825,Thalamus,,0.000147
PAG,PAG,Directed,2826,Thalamus,,0.000010
PAG,MPT,Directed,2827,Thalamus,,0.000000
PAG,NPC,Directed,2828,Thalamus,,0.000190
PAG,CUN,Directed,2829,Thalamus,,0.000000
PAG,PPN,Directed,2830,Thalamus,,0.000000
PAG,DR,Directed,2831,Thalamus,,0.000000
PAG,NLL,Directed,2832,Thalamus,,0.000000
PAG,PB,Directed,2833,Thalamus,,0.000000
PAG,PCG,Directed,2834,Thalamus,,0.000000
PAG,PRNc,Directed,2835,Thalamus,,0.000000
PAG,SUT,Directed,2836,Thalamus,,0.000038
PAG,V,Directed,2837,Thalamus,,0.000479
PAG,CS,Directed,2838,Thalamus,,0.000063
PAG,NI,Directed,2839,Thalamus,,0.000000
PAG,PRNr,Directed,2840,Thalamus,,0.000000
PAG,GRN,Directed,2841,Thalamus,,0.000747
PAG,IO,Directed,2842,Thalamus,,0.000277
PAG,MARN,Directed,2843,Thalamus,,0.000000
PAG,PGRNl,Directed,2844,Thalamus,,0.000442
PAG,RM,Directed,2845,Thalamus,,0.000000
APN,VPL,Directed,2846,Isocortex,,0.000423
APN,VPM,Directed,2847,Isocortex,,0.000916
APN,SPFp,Directed,2848,Isocortex,,0.001151
APN,PO,Directed,2849,Isocortex,,0.000528
APN,MRN,Directed,2850,Isocortex,,0.028261
APN,RN,Directed,2851,Isocortex,,0.000000
APN,TRN,Directed,2852,Isocortex,,0.000000
APN,PRNr,Directed,2853,Isocortex,,0.000378
MPT,SPFm,Directed,2854,Thalamus,,0.000000
MPT,SPA,Directed,2855,Thalamus,,0.000119
MPT,LP,Directed,2856,Thalamus,,0.029951
MPT,AV,Directed,2857,Thalamus,,0.003175
MPT,AD,Directed,2858,Thalamus,,0.000060
MPT,LD,Directed,2859,Thalamus,,0.000019
MPT,PVT,Directed,2860,Thalamus,,0.000001
MPT,PT,Directed,2861,Thalamus,,0.000400
MPT,RE,Directed,2862,Thalamus,,0.000000
MPT,RH,Directed,2863,Thalamus,,0.001405
MPT,LGv,Directed,2864,Thalamus,,0.000422
MPT,PVH,Directed,2865,Thalamus,,0.000699
MPT,DMH,Directed,2866,Thalamus,,0.000481
MPT,SBPV,Directed,2867,Thalamus,,0.000001
MPT,AHN,Directed,2868,Thalamus,,0.000253
MPT,PH,Directed,2869,Thalamus,,0.000009
MPT,SCs,Directed,2870,Thalamus,,0.064212
MPT,PAG,Directed,2871,Thalamus,,0.001288
MPT,NOT,Directed,2872,Thalamus,,0.001744
NOT,POST,Directed,2873,Thalamus,,0.005216
NOT,SPFm,Directed,2874,Thalamus,,0.002382
NOT,SPFp,Directed,2875,Thalamus,,0.003676
NOT,PP,Directed,2876,Thalamus,,0.000122
NOT,MGd,Directed,2877,Thalamus,,0.001564
NOT,MGv,Directed,2878,Thalamus,,0.010665
NOT,MGm,Directed,2879,Thalamus,,0.002234
NOT,LGd,Directed,2880,Thalamus,,0.000000
NOT,LP,Directed,2881,Thalamus,,0.000000
NOT,PO,Directed,2882,Thalamus,,0.023816
NOT,POL,Directed,2883,Thalamus,,0.000488
NOT,AV,Directed,2884,Thalamus,,0.000671
NOT,LD,Directed,2885,Thalamus,,0.000000
NOT,CL,Directed,2886,Thalamus,,0.001423
NOT,RT,Directed,2887,Thalamus,,0.018376
NOT,LGv,Directed,2888,Thalamus,,0.000000
NOT,LH,Directed,2889,Thalamus,,0.007444
NOT,PH,Directed,2890,Thalamus,,0.011818
NOT,SCs,Directed,2891,Thalamus,,0.000000
NOT,RR,Directed,2892,Thalamus,,0.012293
NOT,SCm,Directed,2893,Thalamus,,0.000059
NOT,APN,Directed,2894,Thalamus,,0.000077
NOT,MPT,Directed,2895,Thalamus,,0.000005
NOT,NPC,Directed,2896,Thalamus,,0.000043
NOT,PG,Directed,2897,Thalamus,,0.000098
NOT,NI,Directed,2898,Thalamus,,0.001252
NOT,IO,Directed,2899,Thalamus,,0.000123
NOT,PRP,Directed,2900,Thalamus,,0.000000
NPC,LD,Directed,2901,Thalamus,,0.018817
NPC,RT,Directed,2902,Thalamus,,0.008391
NPC,LGv,Directed,2903,Thalamus,,0.003882
NPC,SCm,Directed,2904,Thalamus,,0.000085
NPC,IO,Directed,2905,Thalamus,,0.000703
CUN,SCs,Directed,2906,Isocortex,,0.019930
CUN,SCm,Directed,2907,Isocortex,,0.020886
CUN,PAG,Directed,2908,Isocortex,,0.000145
CUN,CLI,Directed,2909,Isocortex,,0.000000
CUN,DR,Directed,2910,Isocortex,,0.000001
CUN,RM,Directed,2911,Isocortex,,0.000021
RN,ACB,Directed,2912,Hypothalamus,,0.029864
RN,FS,Directed,2913,Hypothalamus,,0.000569
RN,OT,Directed,2914,Hypothalamus,,0.016507
RN,GPe,Directed,2915,Hypothalamus,,0.001620
RN,SI,Directed,2916,Hypothalamus,,0.002448
RN,MA,Directed,2917,Hypothalamus,,0.000699
RN,LGv,Directed,2918,Hypothalamus,,0.000327
RN,APN,Directed,2919,Hypothalamus,,0.000003
RN,MPT,Directed,2920,Hypothalamus,,0.000980
RN,NPC,Directed,2921,Hypothalamus,,0.000008
RN,PG,Directed,2922,Hypothalamus,,0.001428
RN,TRN,Directed,2923,Hypothalamus,,0.000010
RN,CS,Directed,2924,Hypothalamus,,0.000357
RN,PRNr,Directed,2925,Hypothalamus,,0.006379
RN,IO,Directed,2926,Hypothalamus,,0.000000
SNc,CP,Directed,2927,Hypothalamus,,0.008342
SNc,VM,Directed,2928,Hypothalamus,,0.022903
SNc,IMD,Directed,2929,Hypothalamus,,0.001469
SNc,STN,Directed,2930,Hypothalamus,,0.006565
SNc,SCm,Directed,2931,Hypothalamus,,0.004814
SNc,PPN,Directed,2932,Hypothalamus,,0.000154
SNc,CLI,Directed,2933,Hypothalamus,,0.000001
SNc,DR,Directed,2934,Hypothalamus,,0.000001
PPN,SPFp,Directed,2935,Thalamus,,0.013456
PPN,PP,Directed,2936,Thalamus,,0.003367
PPN,DMH,Directed,2937,Thalamus,,0.012059
PPN,LHA,Directed,2938,Thalamus,,0.004118
PPN,RCH,Directed,2939,Thalamus,,0.000529
PPN,STN,Directed,2940,Thalamus,,0.003112
PPN,TU,Directed,2941,Thalamus,,0.014525
PPN,SNr,Directed,2942,Thalamus,,0.020819
PPN,VTA,Directed,2943,Thalamus,,0.002251
PPN,RR,Directed,2944,Thalamus,,0.002174
PPN,MRN,Directed,2945,Thalamus,,0.154301
PPN,NPC,Directed,2946,Thalamus,,0.011822
PPN,SNc,Directed,2947,Thalamus,,0.004403
PPN,CLI,Directed,2948,Thalamus,,0.000045
PPN,DR,Directed,2949,Thalamus,,0.000000
PPN,PCG,Directed,2950,Thalamus,,0.000527
PPN,PRNc,Directed,2951,Thalamus,,0.005736
PPN,PGRNl,Directed,2952,Thalamus,,0.009432
IPN,SF,Directed,2953,Cortical Subplate,,0.000001
IPN,MS,Directed,2954,Cortical Subplate,,0.003533
IPN,NDB,Directed,2955,Cortical Subplate,,0.016187
IPN,TRS,Directed,2956,Cortical Subplate,,0.000052
IPN,LPO,Directed,2957,Cortical Subplate,,0.028897
IPN,PCG,Directed,2958,Cortical Subplate,,0.000000
IPN,CS,Directed,2959,Cortical Subplate,,0.005662
IPN,NI,Directed,2960,Cortical Subplate,,0.000000
CLI,SI,Directed,2961,Isocortex,,0.040253
CLI,MA,Directed,2962,Isocortex,,0.000008
CLI,NDB,Directed,2963,Isocortex,,0.000959
CLI,LH,Directed,2964,Isocortex,,0.059911
CLI,SUM,Directed,2965,Isocortex,,0.020074
CLI,LHA,Directed,2966,Isocortex,,0.244775
CLI,LPO,Directed,2967,Isocortex,,0.002316
CLI,SNc,Directed,2968,Isocortex,,0.010171
CLI,DR,Directed,2969,Isocortex,,0.000006
CLI,NI,Directed,2970,Isocortex,,0.010034
CLI,AMB,Directed,2971,Isocortex,,0.002604
CLI,IO,Directed,2972,Isocortex,,0.000176
DR,CLI,Directed,2973,Olfactory Areas,,0.000002
NLL,PP,Directed,2974,Thalamus,,0.000579
NLL,SCs,Directed,2975,Thalamus,,0.000000
NLL,ICc,Directed,2976,Thalamus,,0.000001
NLL,ICd,Directed,2977,Thalamus,,0.000000
NLL,ICe,Directed,2978,Thalamus,,0.000000
NLL,SCm,Directed,2979,Thalamus,,0.000000
NLL,PAG,Directed,2980,Thalamus,,0.002369
NLL,CUN,Directed,2981,Thalamus,,0.000000
NLL,PB,Directed,2982,Thalamus,,0.002603
NLL,SOC,Directed,2983,Thalamus,,0.000197
NLL,AMB,Directed,2984,Thalamus,,0.000000
NLL,LRN,Directed,2985,Thalamus,,0.001391
NLL,PGRNl,Directed,2986,Thalamus,,0.000811
NLL,SUV,Directed,2987,Thalamus,,0.001167
NLL,CENT,Directed,2988,Thalamus,,0.000005
NLL,CUL,Directed,2989,Thalamus,,0.000624
PSV,ICc,Directed,2990,Hypothalamus,,0.000182
PSV,IPN,Directed,2991,Hypothalamus,,0.000224
PSV,NLL,Directed,2992,Hypothalamus,,0.001639
PSV,PSV,Directed,2993,Hypothalamus,,0.000396
PSV,PB,Directed,2994,Hypothalamus,,0.000000
PSV,PCG,Directed,2995,Hypothalamus,,0.000210
PSV,PRNc,Directed,2996,Hypothalamus,,0.000441
PSV,SUT,Directed,2997,Hypothalamus,,0.000000
PSV,V,Directed,2998,Hypothalamus,,0.000000
PSV,CS,Directed,2999,Hypothalamus,,0.000000
PSV,NI,Directed,3000,Hypothalamus,,0.000068
PSV,PRNr,Directed,3001,Hypothalamus,,0.000293
PSV,DCO,Directed,3002,Hypothalamus,,0.000000
PSV,VCO,Directed,3003,Hypothalamus,,0.000000
PSV,NTS,Directed,3004,Hypothalamus,,0.000423
PSV,SPVC,Directed,3005,Hypothalamus,,0.000022
PSV,SPVI,Directed,3006,Hypothalamus,,0.000000
PSV,SPVO,Directed,3007,Hypothalamus,,0.000000
PSV,VII,Directed,3008,Hypothalamus,,0.003103
PSV,AMB,Directed,3009,Hypothalamus,,0.000000
PSV,GRN,Directed,3010,Hypothalamus,,0.011461
PSV,IRN,Directed,3011,Hypothalamus,,0.000001
PSV,LRN,Directed,3012,Hypothalamus,,0.000589
PSV,MDRNd,Directed,3013,Hypothalamus,,0.000548
PSV,MDRNv,Directed,3014,Hypothalamus,,0.002689
PSV,PARN,Directed,3015,Hypothalamus,,0.000001
PSV,PGRNl,Directed,3016,Hypothalamus,,0.000072
PSV,LAV,Directed,3017,Hypothalamus,,0.001131
PSV,MV,Directed,3018,Hypothalamus,,0.000180
PSV,SUV,Directed,3019,Hypothalamus,,0.000000
PSV,XII,Directed,3020,Hypothalamus,,0.000016
PSV,CENT,Directed,3021,Hypothalamus,,0.000711
PSV,PYR,Directed,3022,Hypothalamus,,0.000000
PSV,NOD,Directed,3023,Hypothalamus,,0.000000
PSV,SIM,Directed,3024,Hypothalamus,,0.000000
PSV,AN,Directed,3025,Hypothalamus,,0.000000
PSV,PRM,Directed,3026,Hypothalamus,,0.000000
PSV,PFL,Directed,3027,Hypothalamus,,0.000000
PSV,FL,Directed,3028,Hypothalamus,,0.000000
PSV,FN,Directed,3029,Hypothalamus,,0.000000
PSV,IP,Directed,3030,Hypothalamus,,0.000020
PSV,DN,Directed,3031,Hypothalamus,,0.000000
PB,SPA,Directed,3032,Thalamus,,0.000000
PB,IMD,Directed,3033,Thalamus,,0.001537
PB,CM,Directed,3034,Thalamus,,0.004274
PB,PF,Directed,3035,Thalamus,,0.000709
PB,MEPO,Directed,3036,Thalamus,,0.000553
PB,VTA,Directed,3037,Thalamus,,0.003223
PB,RR,Directed,3038,Thalamus,,0.000700
PB,DR,Directed,3039,Thalamus,,0.000252
PB,V,Directed,3040,Thalamus,,0.002915
PB,CENT,Directed,3041,Thalamus,,0.001477
PCG,LSr,Directed,3042,Thalamus,,0.014598
PCG,IMD,Directed,3043,Thalamus,,0.000079
PCG,PVT,Directed,3044,Thalamus,,0.000010
PCG,PT,Directed,3045,Thalamus,,0.000552
PCG,PVH,Directed,3046,Thalamus,,0.001406
PCG,DMH,Directed,3047,Thalamus,,0.000002
PCG,MEPO,Directed,3048,Thalamus,,0.000854
PCG,MPO,Directed,3049,Thalamus,,0.002012
PCG,SBPV,Directed,3050,Thalamus,,0.000825
PCG,LHA,Directed,3051,Thalamus,,0.047713
PCG,RCH,Directed,3052,Thalamus,,0.001520
PCG,RR,Directed,3053,Thalamus,,0.000605
PCG,MRN,Directed,3054,Thalamus,,0.034904
PCG,PAG,Directed,3055,Thalamus,,0.000003
PCG,MPT,Directed,3056,Thalamus,,0.000944
PCG,NPC,Directed,3057,Thalamus,,0.000186
PCG,PPN,Directed,3058,Thalamus,,0.000090
PCG,DR,Directed,3059,Thalamus,,0.000028
PCG,PB,Directed,3060,Thalamus,,0.000797
PCG,PRNc,Directed,3061,Thalamus,,0.000661
PCG,GRN,Directed,3062,Thalamus,,0.004866
PCG,IO,Directed,3063,Thalamus,,0.001232
PCG,LRN,Directed,3064,Thalamus,,0.000563
PCG,MARN,Directed,3065,Thalamus,,0.000579
PCG,PGRNl,Directed,3066,Thalamus,,0.000608
PCG,SPIV,Directed,3067,Thalamus,,0.000000
PCG,RM,Directed,3068,Thalamus,,0.000005
PCG,NOD,Directed,3069,Thalamus,,0.000000
PCG,FL,Directed,3070,Thalamus,,0.000000
PG,SIM,Directed,3071,Thalamus,,0.000000
PG,AN,Directed,3072,Thalamus,,0.000000
PG,PRM,Directed,3073,Thalamus,,0.000504
PG,FN,Directed,3074,Thalamus,,0.000000
PG,IP,Directed,3075,Thalamus,,0.000000
PG,DN,Directed,3076,Thalamus,,0.000000
PRNc,RR,Directed,3077,Hypothalamus,,0.000011
PRNc,MRN,Directed,3078,Hypothalamus,,0.000001
PRNc,PAG,Directed,3079,Hypothalamus,,0.000380
PRNc,APN,Directed,3080,Hypothalamus,,0.000235
PRNc,NPC,Directed,3081,Hypothalamus,,0.000006
PRNc,RN,Directed,3082,Hypothalamus,,0.000820
PRNc,PPN,Directed,3083,Hypothalamus,,0.000000
PRNc,DR,Directed,3084,Hypothalamus,,0.000000
PRNc,PB,Directed,3085,Hypothalamus,,0.000063
PRNc,SUT,Directed,3086,Hypothalamus,,0.000090
PRNc,TRN,Directed,3087,Hypothalamus,,0.000047
PRNc,PRNr,Directed,3088,Hypothalamus,,0.000056
PRNc,SPVO,Directed,3089,Hypothalamus,,0.000595
PRNc,AMB,Directed,3090,Hypothalamus,,0.000000
PRNc,GRN,Directed,3091,Hypothalamus,,0.000000
PRNc,IO,Directed,3092,Hypothalamus,,0.000083
PRNc,IRN,Directed,3093,Hypothalamus,,0.000063
PRNc,LRN,Directed,3094,Hypothalamus,,0.000000
PRNc,MARN,Directed,3095,Hypothalamus,,0.000000
PRNc,MDRNd,Directed,3096,Hypothalamus,,0.000015
PRNc,MDRNv,Directed,3097,Hypothalamus,,0.000000
PRNc,PARN,Directed,3098,Hypothalamus,,0.001559
PRNc,PGRNd,Directed,3099,Hypothalamus,,0.000000
PRNc,PGRNl,Directed,3100,Hypothalamus,,0.000000
PRNc,PRP,Directed,3101,Hypothalamus,,0.000000
PRNc,LAV,Directed,3102,Hypothalamus,,0.000000
PRNc,MV,Directed,3103,Hypothalamus,,0.000000
PRNc,SPIV,Directed,3104,Hypothalamus,,0.000000
PRNc,SUV,Directed,3105,Hypothalamus,,0.000000
PRNc,XII,Directed,3106,Hypothalamus,,0.000606
PRNc,FL,Directed,3107,Hypothalamus,,0.000144
PRNc,FN,Directed,3108,Hypothalamus,,0.000001
TRN,LHA,Directed,3109,Midbrain,,0.016410
TRN,VTA,Directed,3110,Midbrain,,0.001518
TRN,RR,Directed,3111,Midbrain,,0.001948
TRN,IPN,Directed,3112,Midbrain,,0.000000
TRN,CLI,Directed,3113,Midbrain,,0.000023
TRN,DR,Directed,3114,Midbrain,,0.000002
TRN,PCG,Directed,3115,Midbrain,,0.001109
TRN,PG,Directed,3116,Midbrain,,0.000000
TRN,NI,Directed,3117,Midbrain,,0.000258
TRN,VCO,Directed,3118,Midbrain,,0.000000
TRN,CUL,Directed,3119,Midbrain,,0.005083
TRN,PYR,Directed,3120,Midbrain,,0.000000
TRN,NOD,Directed,3121,Midbrain,,0.000000
TRN,SIM,Directed,3122,Midbrain,,0.000865
TRN,AN,Directed,3123,Midbrain,,0.000000
